Well ID,Well type code,well_number,Field_Name,Operator,latitude,longitude,Measured_Depth,Drilling_Start,Drilling_end,Completion_Date,Reservoir,play_name,state_name,well_cost
9.49907E+13,UN,EH-1034,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.52957,-68.42549,8064,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1097301.195
9.49907E+13,UN,EH-1052,El Huemul (ELH),Sinopec,-46.60058,-68.17105,8074,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1143311.382
9.49907E+13,UN,EH-1059,El Huemul (ELH),Sinopec,-46.52105,-68.16444,9179,NULL,NULL,NULL,Unassigned,Unassigned,Santa Cruz,1135432.682
9.49907E+13,UN,EH-107,El Huemul (ELH),Sinopec,-46.56417,-68.32441,7391,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1098617.926
9.49907E+13,UN,EH-1072,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.56654,-68.28926,8218,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1190548.971
9.49907E+13,UN,EH-1080,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.59783,-68.16758,7877,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1427598.884
9.49907E+13,UN,EH-1125,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.55663,-68.12243,7729,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1312213.781
9.49907E+13,UN,EH-1166,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.59833,-68.22206,7381,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1267252.338
9.49907E+13,UN,EH-174,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.56843,-68.23976,8215,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1227904.696
9.49907E+13,UN,EH-226,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.563301,-68.190997,8041,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1209079.499
9.49907E+13,UN,EH-241,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.57752,-68.22783,7916,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1236526.675
9.49907E+13,UN,EH-290,El Huemul (ELH),Sinopec Argentina Exploration & Production,-46.55165,-68.19434,8198,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1373779.958
9.49907E+13,UN,TP-22,Tres Picos (TPI),Sinopec Argentina Exploration & Production,-46.45125,-67.87989,9793,NULL,NULL,NULL,Mina El Carmen,Unassigned,Santa Cruz,1548665.074
9.49907E+13,UN,TP-60,Tres Picos (TPI),Sinopec Argentina Exploration & Production,-46.46467,-67.90791,9215,NULL,NULL,NULL,Unassigned,Unassigned,Santa Cruz,1853036.964
9.49907E+13,UN,ACI-26d,Campo Indio (CIND),Compa„ë„ça General DE Combustibles,-50.8089,-70.78875,5577,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1067079.24
9.49907E+13,UN,ACSo-110,Ca„ëadon Salto (C√ëS),Compa„ë„ça General DE Combustibles,-51.14669444,-69.16711111,4448,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,838354.2913
9.49907E+13,UN,AELM-37,Estancia La Maggie (LMG),Compa„ë„ça General DE Combustibles,-50.67125,-69.72394444,5269,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1092585.049
9.49907E+13,UN,a-8st,La Porfiada (LPF),Compa„ë„ça General DE Combustibles,-50.4015,-70.77219444,10423,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1700964.873
9.49907E+13,UN,e-7,Ototel Aike (OTO),Compa„ë„ça General DE Combustibles,-50.80186111,-69.83161111,5626,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1025453.047
9.49907E+13,UN,x-1,Punta Norte (PRTE),Compa„ë„ça General DE Combustibles,-50.86786111,-69.15188889,4015,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,965225.4827
9.49907E+13,UN,AAA-6,An-Aike (AKE),Compa„ë„ça General DE Combustibles,-51.1438,-70.55608333,10367,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1643138.069
9.49907E+13,UN,ABLV-12,Barda Las Vegas (BLV),Compa„ë„ça General DE Combustibles,-51.235,-70.52358333,6233,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1186851.445
9.49907E+13,UN,CR-7,Cerro Redondo (RED),Compa„ë„ça General DE Combustibles,-52.24963889,-68.67802778,6049,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1188916.259
9.49907E+13,UN,x-10,Chimen Aike (MAI),Compa„ë„ça General DE Combustibles,-51.69258333,-69.33811111,5597,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1257177.44
9.49907E+13,UN,AChA-16,Chimen Aike (MAI),Compa„ë„ça General DE Combustibles,-51.76816667,-69.22761111,5390,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1100570.531
9.49907E+13,UN,SCC-8,El Condor (CON),Compa„ë„ça General DE Combustibles,-52.22147222,-68.89652778,6361,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1118312.482
9.49907E+13,UN,C-29,El Condor (CON),Compa„ë„ça General DE Combustibles,-52.21488889,-68.84872222,6446,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1367495.027
9.49907E+13,UN,C-69,El Condor (CON),Compa„ë„ça General DE Combustibles,-52.24263889,-68.89361111,6469,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1292935.112
9.49907E+13,UN,AC-101,El Condor (CON),Compa„ë„ça General DE Combustibles,-52.23936111,-68.88125,6479,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1204978.48
9.49907E+13,UN,x-1,El Obelisco (ESCO),Unknown,-51.56,-70.05619999,9097,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1714453.85
9.49907E+13,UN,x-3,Las Buitreras (BTR),Compa„ë„ça General DE Combustibles,-51.69686111,-69.94927778,8192,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1277940.897
9.49907E+13,UN,x-1001,Maria Ines (INE),Compa„ë„ça General DE Combustibles,-51.0331,-70.64266667,10177,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1662812.46
9.49907E+13,UN,AMI-1025,Maria Ines (INE),Compa„ë„ça General DE Combustibles,-51.0369,-70.64588889,5767,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1029938.675
9.49907E+13,UN,AMI-1044,Maria Ines (INE),Compa„ë„ça General DE Combustibles,-51.0715,-70.62133333,5905,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1257045.068
9.49907E+13,UN,AMI-1049,Maria Ines (INE),Compa„ë„ça General DE Combustibles,-51.0636,-70.66055556,5980,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1176693.848
9.49907E+13,UN,x-2,San Jose (SOSE),Compa„ë„ça General DE Combustibles,-51.0654,-70.64330556,6223,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1229961.818
9.49907E+13,UN,x-6,Punta Loyola (YOL),Unknown,-51.67999999,-69.06899999,4704,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,937051.1611
9.49907E+13,UN,RG-2,Rio Gallegos (RGOS),Compa„ë„ça General DE Combustibles,-51.70319444,-69.69783333,6364,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1143815.282
9.49907E+13,UN,x-1,Tres Colinas Este (TSTE),Compa„ë„ça General DE Combustibles,-52.09269444,-68.99188889,6561,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1426156.181
9.49908E+13,UN,x-1,San Lorenzo (SNZO),Compa„ë„ça General DE Combustibles,-51.0441,-70.31605556,9278,NULL,NULL,NULL,Springhill,Unassigned,Santa Cruz,1504208.929
9.49908E+13,UN,PC-1090,Piedra Clavada (PCL),Pan American Energy,-46.62275,-68.47977,5669,NULL,NULL,NULL,Unassigned,Unassigned,Santa Cruz,1212329.5
9.49908E+13,UN,AMI-1053,Maria Ines (INE),Compa„ë„ça General DE Combustibles,-51.0532,-70.60947222,5738,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1160212.446
9.49909E+13,UN,e-6,Campo Boleadoras Oeste (CBOT),Compa„ë„ça General DE Combustibles,-50.7349,-70.78333333,5761,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1109594.939
9.49909E+13,UN,a-9,Estancia Agua Fresca (ESCA),Compa„ë„ça General DE Combustibles,-50.7581,-70.52930556,5029,NULL,NULL,NULL,Magallanes,Unassigned,Santa Cruz,1049659.196
9.4991E+13,V,LP-2295,Los Perales (PER),YPF SA,-46.05242652,-69.17615948,4986,11/18/2005,11/28/2005,12/14/2005,Bajo Barreal,Unassigned,Santa Cruz,812414.1335
9.4991E+13,V,LC-637,Lomas Del Cuy (CUY),YPF SA,-46.48876173,-69.02440178,3772,9/8/2005,9/15/2005,9/29/2005,Bajo Barreal,Unassigned,Santa Cruz,774894.4682
9.4991E+13,V,LP-2326,Los Perales (PER),YPF SA,-46.1646493,-69.21627887,5331,8/11/2005,8/23/2005,9/17/2005,Bajo Barreal,Unassigned,Santa Cruz,872262.4638
9.4991E+13,V,LM-702,Las Mesetas (Z204),YPF SA,-46.25224418,-69.26732329,5462,9/23/2005,10/4/2005,10/20/2005,Bajo Barreal,Unassigned,Santa Cruz,1136659.172
9.4991E+13,V,LP-2286,Los Perales (PER),YPF SA,-46.06623524,-69.18936366,4767,9/12/2005,9/21/2005,10/2/2005,Bajo Barreal,Unassigned,Santa Cruz,966669.1147
9.4991E+13,V,EG-602,El Guadal (Z133),YPF SA,-46.35429972,-69.21054659,3618,8/18/2005,8/24/2005,9/18/2005,Bajo Barreal,Unassigned,Santa Cruz,650685.4034
9.4991E+13,V,LH-1124,Las Heras (LAS2),YPF SA,-46.55481756,-68.98470139,3782,7/5/2005,7/13/2005,7/29/2005,Bajo Barreal,Unassigned,Santa Cruz,764343.9647
9.4991E+13,V,EG-595,El Guadal (Z133),YPF SA,-46.33178188,-69.1936902,4347,4/21/2005,4/28/2005,5/12/2005,Bajo Barreal,Unassigned,Santa Cruz,920676.326
9.4991E+13,V,CG-579,Cerro Grande (Z089),YPF SA,-46.40557835,-68.82859448,8005,4/11/2005,4/26/2005,5/14/2005,Bajo Barreal,Unassigned,Santa Cruz,1193846.731
9.4991E+13,V,LH-1108,Las Heras (LAS2),YPF SA,-46.51738388,-68.90974382,5505,1/29/2005,2/10/2005,3/9/2005,Bajo Barreal,Unassigned,Santa Cruz,994390.3439
9.4991E+13,V,LP-2323,Los Perales (PER),YPF SA,-46.15736183,-69.24622803,5442,2/14/2005,2/25/2005,3/25/2005,Bajo Barreal,Unassigned,Santa Cruz,1080848.923
9.4991E+13,V,LM-685,Las Mesetas (Z204),YPF SA,-46.14814563,-69.39991546,3937,10/1/2004,10/9/2004,10/17/2004,Bajo Barreal,Unassigned,Santa Cruz,718794.6877
9.4991E+13,V,a-19,Estancia Cholita (Z157),YPF SA,-46.40905494,-69.5227809,5784,12/6/2004,12/18/2004,1/19/2005,Bajo Barreal,Unassigned,Santa Cruz,1046121.678
9.4991E+13,V,EG-585,El Guadal (Z133),YPF SA,-46.33656865,-69.20237707,4192,9/21/2004,9/29/2004,10/15/2004,Bajo Barreal,Unassigned,Santa Cruz,765388.8965
9.4991E+13,V,LP-2238,Los Perales (PER),YPF SA,-46.2425852,-69.09635474,3684,10/3/2004,10/10/2004,10/21/2004,Bajo Barreal,Unassigned,Santa Cruz,839556.174
9.4991E+13,V,LH-1097,Las Heras (LAS2),YPF SA,-46.57769797,-68.88565522,4803,8/12/2004,8/23/2004,9/13/2004,Bajo Barreal,Unassigned,Santa Cruz,977382.9727
9.4991E+13,V,LP-2224,Los Perales (PER),YPF SA,-46.25676396,-69.19511726,5331,4/27/2004,5/4/2004,5/21/2004,Bajo Barreal,Unassigned,Santa Cruz,804049.1339
9.4991E+13,V,LP-2252,Los Perales (PER),YPF SA,-46.17646523,-69.22239603,4698,5/21/2004,5/30/2004,6/14/2004,Bajo Barreal,Unassigned,Santa Cruz,996605.5395
9.4991E+13,V,LP-2186,Los Perales (PER),YPF SA,-46.13457344,-69.04558391,4678,3/24/2004,4/14/2004,5/8/2004,Bajo Barreal,Unassigned,Santa Cruz,795078.1883
9.4991E+13,V,CG-569,Cerro Grande (Z089),YPF SA,-46.49507332,-68.88304356,6414,4/23/2004,5/6/2004,5/20/2004,Bajo Barreal,Unassigned,Santa Cruz,1312108.04
9.4991E+13,V,CG-565,Cerro Grande (Z089),YPF SA,-46.44522115,-68.79713869,6889,5/10/2004,5/20/2004,6/10/2004,Bajo Barreal,Unassigned,Santa Cruz,1197449.035
9.4991E+13,V,a-2166,Los Perales (PER),YPF SA,-46.16635241,-69.13138899,4593,11/11/2003,11/22/2003,12/20/2003,Bajo Barreal,Unassigned,Santa Cruz,816882.2927
9.4991E+13,V,LP-2167,Los Perales (PER),YPF SA,-46.07802309,-69.17187904,4658,11/21/2003,11/30/2003,12/10/2003,Bajo Barreal,Unassigned,Santa Cruz,782952.802
9.4991E+13,V,LP-2072,Los Perales (PER),YPF SA,-46.2423285,-69.15898633,5101,12/24/2003,1/4/2004,1/27/2004,Bajo Barreal,Unassigned,Santa Cruz,790887.2367
9.4991E+13,V,LP-2073,Los Perales (PER),YPF SA,-46.24436742,-69.15319436,5091,12/3/2003,12/10/2003,1/13/2004,Bajo Barreal,Unassigned,Santa Cruz,792506.0613
9.4991E+13,V,LH-1091,Las Heras (LAS2),YPF SA,-46.52423791,-68.89434913,6381,3/23/2004,4/14/2004,5/4/2004,Bajo Barreal,Unassigned,Santa Cruz,1197815.83
9.4991E+13,V,LC-766,Lomas Del Cuy (CUY),YPF SA,-46.44819893,-69.050892,5426,8/27/2003,9/4/2003,9/28/2003,Bajo Barreal,Unassigned,Santa Cruz,1068520.53
9.4991E+13,V,LH-1074,Las Heras (LAS2),YPF SA,-46.57230758,-68.95574203,4478,8/18/2003,8/27/2003,9/21/2003,Bajo Barreal,Unassigned,Santa Cruz,697195.3256
9.4991E+13,V,LP-2103,Los Perales (PER),YPF SA,-46.13690169,-69.20894845,4429,5/17/2003,5/27/2003,6/23/2003,Bajo Barreal,Unassigned,Santa Cruz,835571.9151
9.4991E+13,V,x-2,Los Perales (PER),YPF SA,-46.12937376,-68.97183983,7841,4/25/2003,5/17/2003,7/2/2003,Bajo Barreal,Unassigned,Santa Cruz,1228548.898
9.4991E+13,V,LC-762,Lomas Del Cuy (CUY),YPF SA,-46.42004672,-69.06883977,5721,6/30/2003,7/14/2003,7/27/2003,Bajo Barreal,Unassigned,Santa Cruz,1005585.067
9.4991E+13,V,EG-85,El Guadal (Z133),YPF SA,-46.47407028,-69.29487106,2312,5/20/2003,5/25/2003,6/19/2003,Bajo Barreal,Unassigned,Santa Cruz,638640.9286
9.4991E+13,V,LP-2026,Los Perales (PER),YPF SA,-46.05832626,-69.16186222,5259,11/10/2002,11/16/2002,11/29/2002,Bajo Barreal,Unassigned,Santa Cruz,1013491.082
9.4991E+13,V,CnE-873,Ca„ëadon De La Escondida (Z071),YPF SA,-46.44645652,-68.73330322,8054,9/6/2002,9/28/2002,10/28/2002,Bajo Barreal,Unassigned,Santa Cruz,1552869.821
9.4991E+13,V,LP-1917,Los Perales (PER),YPF SA,-46.14375156,-69.20345797,4448,2/16/2002,2/25/2002,3/12/2002,Bajo Barreal,Unassigned,Santa Cruz,800837.5057
9.4991E+13,V,LP-1932,Los Perales (PER),YPF SA,-46.30796172,-69.18532887,4645,4/23/2002,5/2/2002,5/20/2002,Bajo Barreal,Unassigned,Santa Cruz,948482.8269
9.4991E+13,V,LC-716,Lomas Del Cuy (CUY),YPF SA,-46.39536701,-69.03931857,6476,12/21/2001,12/31/2001,1/17/2002,Bajo Barreal,Unassigned,Santa Cruz,953105.07
9.4991E+13,V,a-542,Cerro Grande (Z089),YPF SA,-46.49778314,-68.8810069,6492,10/5/2001,10/13/2001,11/2/2001,Bajo Barreal,Unassigned,Santa Cruz,1227626.035
9.4991E+13,V,LP-1680,Los Perales (PER),YPF SA,-46.17882284,-69.18669837,5091,7/22/2000,7/31/2000,8/25/2000,Bajo Barreal,Unassigned,Santa Cruz,954308.525
9.4991E+13,V,LC-679,Lomas Del Cuy (CUY),YPF SA,-46.40924477,-69.03011723,6430,9/4/2000,9/13/2000,10/1/2000,Bajo Barreal,Unassigned,Santa Cruz,1114713.289
9.4991E+13,V,LP-1230,Los Perales (PER),YPF SA,-46.20332118,-69.03014224,2657,9/10/1999,9/15/1999,10/5/1999,Bajo Barreal,Unassigned,Santa Cruz,525386.3011
9.4991E+13,V,a-477,El Guadal (Z133),YPF SA,-46.32914829,-69.26618346,5190,12/24/1999,12/31/1999,1/22/2000,Bajo Barreal,Unassigned,Santa Cruz,861381.3636
9.4991E+13,V,LP-1601,Los Perales (PER),YPF SA,-46.16099643,-69.1979199,4524,11/15/1999,11/20/1999,12/10/1999,Bajo Barreal,Unassigned,Santa Cruz,739247.923
9.4991E+13,V,CG-116,Cerro Grande (Z089),YPF SA,-46.46179322,-68.75363313,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,719859.6302
9.4991E+13,V,a-70,Las Heras (LAS2),YPF SA,-46.57534723,-68.8815444,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,658890.8462
9.4991E+13,V,LH-74,Las Heras (LAS2),YPF SA,-46.51334547,-68.98947941,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,861371.667
9.4991E+13,V,CG-205,Cerro Grande (Z089),YPF SA,-46.41053016,-68.99116395,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,704884.5297
9.4991E+13,V,a-291,Cerro Grande (Z089),YPF SA,-46.46733905,-68.86995392,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,695341.1537
9.4991E+13,V,LH-255,Las Heras (LAS2),YPF SA,-46.54820161,-68.88535861,5157,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,893769.8515
9.4991E+13,V,LH-51,Las Heras (LAS2),YPF SA,-46.51409547,-68.95986696,4297,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,698319.6728
9.4991E+13,V,LC-67,Lomas Del Cuy (CUY),YPF SA,-46.49085688,-69.03365594,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,736525.5521
9.4991E+13,V,a-341,Ca„ëadon De La Escondida (Z071),YPF SA,-46.45903209,-68.53920706,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,785742.1353
9.4991E+13,V,a-564,Ca„ëadon De La Escondida (Z071),YPF SA,-46.42449597,-68.51616561,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,748646.4124
9.4991E+13,V,LC-66,Lomas Del Cuy (CUY),YPF SA,-46.48918318,-69.04444787,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,848508.2656
9.4991E+13,V,LC-582,Lomas Del Cuy (CUY),YPF SA,-46.44464839,-69.03705522,4937,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,787830.8585
9.4991E+13,V,a-13,Las Heras (LAS2),YPF SA,-46.55273752,-68.88553866,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,791551.9187
9.4991E+13,V,a-286,Ca„ëadon De La Escondida (Z071),YPF SA,-46.45356523,-68.70857735,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,831208.4162
9.4991E+13,V,a-1,Barranca Baya (BBY),YPF SA,-46.44552628,-68.23301569,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,754075.0039
9.4991E+13,V,BB-23,Barranca Baya (BBY),YPF SA,-46.38905985,-68.46779543,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,754186.7506
9.4991E+13,V,a-137,Ca„ëadon De La Escondida (Z071),YPF SA,-46.39905302,-68.55827826,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,867226.3579
9.4991E+13,V,LP-1565,Los Perales (PER),YPF SA,-46.11815837,-69.17148269,4599,7/21/1998,7/28/1998,8/26/1998,Bajo Barreal,Unassigned,Santa Cruz,759520.3702
9.4991E+13,V,LP-1509,Los Perales (PER),YPF SA,-46.1711673,-69.22629094,5180,11/17/2001,11/25/2001,12/16/2001,Bajo Barreal,Unassigned,Santa Cruz,814898.4728
9.4991E+13,V,LP-1558,Los Perales (PER),YPF SA,-46.2910155,-69.0693712,2168,8/17/1998,8/21/1998,9/21/1998,Bajo Barreal,Unassigned,Santa Cruz,454091.8731
9.4991E+13,V,LP-1560,Los Perales (PER),YPF SA,-46.30190509,-69.07540396,1968,12/15/1998,12/21/1998,1/4/1999,Bajo Barreal,Unassigned,Santa Cruz,465656.0155
9.4991E+13,V,x-1,Lomas Del Cuy (CUY),YPF SA,-46.38113462,-69.16112905,12122,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,1932432.338
9.4991E+13,V,x-2,Cerro Bayo (Z080),YPF SA,-46.1775173,-69.06515051,5577,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,778610.1902
9.4991E+13,V,x-1,Barranca Baya (BBY),YPF SA,-46.45012762,-68.33889591,9776,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,1253870.942
9.4991E+13,V,x-2,Barranca Baya (BBY),YPF SA,-46.43055415,-68.3208136,9816,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,1321086.052
9.4991E+13,V,x-2,Los Sauces (Z240),YPF SA,-46.43775771,-69.76369012,6292,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,892256.5716
9.4991E+13,V,e-4,El Guadal (Z133),YPF SA,-46.4345174,-69.21577877,3937,2/9/1995,2/22/1995,NULL,Bajo Barreal,Unassigned,Santa Cruz,562334.1192
9.4991E+13,V,CGuN-33,Cerro Guadal Norte (Z092),YPF SA,-46.45271182,-69.40136609,3198,3/5/1998,3/10/1998,3/30/1998,Bajo Barreal,Unassigned,Santa Cruz,667060.2274
9.4991E+13,V,x-1,Los Perales (PER),YPF SA,-46.22947219,-69.00206903,9796,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,1302738.708
9.4991E+13,V,e-10,Ca„ëadon Vasco (CVA),YPF SA,-46.60112762,-69.27966029,6089,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,1033203.609
9.4991E+13,V,e-14,Estancia Cholita (Z157),YPF SA,-46.45853405,-69.56827802,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,621857.785
9.4991E+13,V,LM-426,Las Mesetas (Z204),YPF SA,-46.16107393,-69.27474901,4429,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,734885.9044
9.4991E+13,V,LM-432,Las Mesetas (Z204),YPF SA,-46.17090659,-69.26396577,4865,12/20/1997,12/28/1997,1/21/1998,Bajo Barreal,Unassigned,Santa Cruz,735120.8123
9.4991E+13,V,LM-438,Las Mesetas (Z204),YPF SA,-46.13538343,-69.32646187,5167,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,666162.7358
9.4991E+13,V,a-529,Las Mesetas (Z204),YPF SA,-46.14099401,-69.31022078,5098,3/4/1997,3/12/1997,3/31/1997,Bajo Barreal,Unassigned,Santa Cruz,908433.3551
9.4991E+13,V,a-3,Aguada Bandera (Z008),YPF SA,-46.00643213,-69.70503045,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,734036.8385
9.4991E+13,V,AB-8,Aguada Bandera (Z008),YPF SA,-46.01735941,-69.71144524,6893,6/14/1988,6/25/1988,8/5/1988,Bajo Barreal,Unassigned,Santa Cruz,757200.9201
9.4991E+13,V,AB-21,Aguada Bandera (Z008),YPF SA,-46.0216688,-69.70855603,7316,1/22/1995,2/9/1995,3/31/1995,Bajo Barreal,Unassigned,Santa Cruz,1182206.52
9.4991E+13,V,AB-26,Aguada Bandera (Z008),YPF SA,-46.01758177,-69.71904121,6981,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,918926.433
9.4991E+13,V,AB-29,Aguada Bandera (Z008),YPF SA,-46.00771758,-69.71245844,6774,12/30/1996,1/10/1997,2/11/1997,Bajo Barreal,Unassigned,Santa Cruz,1069721.011
9.4991E+13,V,x-1,Estancia Cholita (Z157),YPF SA,-46.4473094,-69.50649791,6368,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,880588.9642
9.4991E+13,V,e-13,Estancia Cholita (Z157),YPF SA,-46.45444389,-69.54548291,6663,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,1003911.356
9.4991E+13,V,LM-420,Las Mesetas (Z204),YPF SA,-46.16631221,-69.28421225,5085,1/15/1997,1/24/1997,2/14/1997,Bajo Barreal,Unassigned,Santa Cruz,841399.4139
9.4991E+13,V,LM-318,Las Mesetas (Z204),YPF SA,-46.23758666,-69.29052639,5567,10/7/1993,10/17/1993,12/4/1993,Bajo Barreal,Unassigned,Santa Cruz,676299
9.4991E+13,V,LM-333,Las Mesetas (Z204),YPF SA,-46.17648556,-69.33557034,NULL,12/7/1993,12/13/1993,1/24/1994,Bajo Barreal,Unassigned,Santa Cruz,799276
9.4991E+13,V,LM-342,Las Mesetas (Z204),YPF SA,-46.1356917,-69.37987839,3608,8/18/1994,8/29/1994,9/19/1994,Bajo Barreal,Unassigned,Santa Cruz,529923.66
9.4991E+13,V,LM-343,Las Mesetas (Z204),YPF SA,-46.13319219,-69.37396037,NULL,3/6/1994,3/13/1994,4/2/1994,Bajo Barreal,Unassigned,Santa Cruz,600898.32
9.4991E+13,V,LM-354,Las Mesetas (Z204),YPF SA,-46.19203681,-69.29444459,5036,3/22/1994,3/31/1994,4/25/1994,Bajo Barreal,Unassigned,Santa Cruz,727037.64
9.4991E+13,V,LM-355,Las Mesetas (Z204),YPF SA,-46.19405465,-69.29690381,4494,7/17/1994,8/18/1994,9/18/1994,Bajo Barreal,Unassigned,Santa Cruz,734639.7
9.4991E+13,V,LM-365,Las Mesetas (Z204),YPF SA,-46.17899574,-69.34458667,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,677407.3768
9.4991E+13,V,LM-366,Las Mesetas (Z204),YPF SA,-46.17900959,-69.33996319,4757,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,800537.6057
9.4991E+13,V,LM-367,Las Mesetas (Z204),YPF SA,-46.1333724,-69.38203645,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,612308.1428
9.4991E+13,V,LM-377,Las Mesetas (Z204),YPF SA,-46.19444785,-69.30134942,4593,3/27/1995,4/7/1995,4/25/1995,Bajo Barreal,Unassigned,Santa Cruz,736794.6336
9.4991E+13,V,LM-384,Las Mesetas (Z204),YPF SA,-46.18126765,-69.31810167,5577,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,725023.9981
9.4991E+13,V,LM-402,Las Mesetas (Z204),YPF SA,-46.16393688,-69.28213668,5216,7/9/1996,7/19/1996,8/20/1996,Bajo Barreal,Unassigned,Santa Cruz,913318.0531
9.4991E+13,V,LM-199,Las Mesetas (Z204),YPF SA,-46.22813516,-69.28548587,NULL,NULL,NULL,NULL,Bajo Barreal,Unassigned,Santa Cruz,616460.5244
